currency,timestamp_raw,timestamp_utc,tenor,delta,market_iv,model_iv,residual,market_iv_vol_points,model_iv_vol_points,residual_vol_points,anomaly_score_vol_points
BTC,20260704_105258,2026-07-04 10:52:58+00:00,90.0,0.3,0.37028260897627013,0.36897844076156616,0.0013041682147039713,37.028260897627014,36.89784240722656,0.13041682147039713,0.11982479122096827
BTC,20260704_105258,2026-07-04 10:52:58+00:00,90.0,0.5,0.38981860539223767,0.38861650228500366,0.0012021031072340094,38.98186053922377,38.86164855957031,0.12021031072340094,0.11982479122096827
BTC,20260704_105258,2026-07-04 10:52:58+00:00,90.0,0.7,0.4235298922749881,0.42209184169769287,0.0014380505772952357,42.35298922749881,42.20918273925781,0.14380505772952357,0.11982479122096827
BTC,20260704_105258,2026-07-04 10:52:58+00:00,90.0,0.8,0.45118905366055184,0.4507414698600769,0.00044758380047493773,45.11890536605519,45.07414627075195,0.04475838004749377,0.11982479122096827
BTC,20260704_105258,2026-07-04 10:52:58+00:00,90.0,0.9,0.5169006043285804,0.5173266530036926,-0.00042604867511220057,51.69006043285804,51.732666015625,-0.04260486751122006,0.11982479122096827
BTC,20260704_105258,2026-07-04 10:52:58+00:00,120.0,0.1,0.3784261654772613,0.3780350685119629,0.00039109696529843196,37.84261654772613,37.803504943847656,0.039109696529843196,0.11982479122096827
BTC,20260704_105258,2026-07-04 10:52:58+00:00,120.0,0.2,0.3782732701850886,0.37801244854927063,0.000260821635817976,37.82732701850886,37.801246643066406,0.0260821635817976,0.11982479122096827
BTC,20260704_105258,2026-07-04 10:52:58+00:00,120.0,0.3,0.38138387013241615,0.3811427056789398,0.00024116445347632798,38.13838701324161,38.1142692565918,0.024116445347632798,0.11982479122096827
BTC,20260704_105258,2026-07-04 10:52:58+00:00,120.0,0.5,0.3991002481742876,0.3992297053337097,-0.00012945715942214164,39.910024817428756,39.922969818115234,-0.012945715942214164,0.11982479122096827
BTC,20260704_105258,2026-07-04 10:52:58+00:00,120.0,0.7,0.43181863881716315,0.43111351132392883,0.0007051274932343143,43.18186388171632,43.111351013183594,0.07051274932343143,0.11982479122096827
BTC,20260704_105258,2026-07-04 10:52:58+00:00,120.0,0.8,0.4604600329053053,0.46045970916748047,3.237378248255318e-07,46.04600329053053,46.04597091674805,3.237378248255318e-05,0.11982479122096827
BTC,20260704_105258,2026-07-04 10:52:58+00:00,120.0,0.9,0.5284604712661987,0.528588056564331,-0.00012758529813239328,52.846047126619865,52.85880661010742,-0.012758529813239328,0.11982479122096827
BTC,20260704_105258,2026-07-04 10:52:58+00:00,180.0,0.1,0.40206851266338417,0.40248245000839233,-0.00041393734500816404,40.20685126633842,40.24824523925781,-0.041393734500816404,0.11982479122096827
BTC,20260704_105258,2026-07-04 10:52:58+00:00,180.0,0.2,0.4002599470503569,0.4016445279121399,-0.0013845808617830024,40.025994705035686,40.164451599121094,-0.13845808617830024,0.11982479122096827
BTC,20260704_105258,2026-07-04 10:52:58+00:00,180.0,0.3,0.4020965782330346,0.40336310863494873,-0.0012665304019141566,40.20965782330346,40.33631134033203,-0.12665304019141566,0.11982479122096827
BTC,20260704_105258,2026-07-04 10:52:58+00:00,180.0,0.5,0.4166473496092712,0.41705945134162903,-0.0004121017323578391,41.66473496092712,41.7059440612793,-0.04121017323578391,0.11982479122096827
BTC,20260704_105258,2026-07-04 10:52:58+00:00,180.0,0.7,0.44741687207159186,0.4478113055229187,-0.0003944334513268366,44.74168720715919,44.781131744384766,-0.03944334513268366,0.11982479122096827
BTC,20260704_105258,2026-07-04 10:52:58+00:00,180.0,0.8,0.47768322598977825,0.47804588079452515,-0.00036265480474689804,47.768322598977825,47.804588317871094,-0.036265480474689804,0.11982479122096827
BTC,20260704_105258,2026-07-04 10:52:58+00:00,180.0,0.9,0.5490466195486569,0.5475898385047913,0.001456781043865596,54.90466195486569,54.75898361206055,0.1456781043865596,0.11982479122096827
BTC,20260704_150952,2026-07-04 15:09:52+00:00,14.0,0.1,0.3332827424833638,0.33590197563171387,-0.002619233148350053,33.328274248336385,33.5901985168457,-0.2619233148350053,0.1108560765608729
BTC,20260704_150952,2026-07-04 15:09:52+00:00,14.0,0.2,0.33199950423461355,0.3332473635673523,-0.0012478593327387433,33.19995042346135,33.324737548828125,-0.12478593327387433,0.1108560765608729
BTC,20260704_150952,2026-07-04 15:09:52+00:00,14.0,0.3,0.3360520111769082,0.3374941349029541,-0.0014421237260459074,33.60520111769082,33.749412536621094,-0.14421237260459074,0.1108560765608729
BTC,20260704_150952,2026-07-04 15:09:52+00:00,14.0,0.5,0.35555292685453654,0.35615551471710205,-0.0006025878625655068,35.55529268545365,35.61555099487305,-0.06025878625655068,0.1108560765608729
BTC,20260704_150952,2026-07-04 15:09:52+00:00,14.0,0.7,0.3842469566085794,0.3853304982185364,-0.001083541609956995,38.424695660857935,38.533050537109375,-0.1083541609956995,0.1108560765608729
BTC,20260704_150952,2026-07-04 15:09:52+00:00,14.0,0.8,0.40728571494943255,0.4099876880645752,-0.002701973115142642,40.72857149494325,40.9987678527832,-0.2701973115142642,0.1108560765608729
BTC,20260704_150952,2026-07-04 15:09:52+00:00,14.0,0.9,0.4528590694933592,0.452660471200943,0.00019859829241619664,45.28590694933592,45.266048431396484,0.019859829241619664,0.1108560765608729
BTC,20260704_150952,2026-07-04 15:09:52+00:00,30.0,0.1,0.33884714495387847,0.340701162815094,-0.001854017861215529,33.88471449538785,34.07011795043945,-0.1854017861215529,0.1108560765608729
BTC,20260704_150952,2026-07-04 15:09:52+00:00,30.0,0.2,0.33883572450968036,0.3403552174568176,-0.0015194929471372687,33.88357245096804,34.0355224609375,-0.15194929471372687,0.1108560765608729
BTC,20260704_150952,2026-07-04 15:09:52+00:00,30.0,0.3,0.34473037542173335,0.3454059064388275,-0.0006755310170941664,34.47303754217334,34.540592193603516,-0.06755310170941664,0.1108560765608729
BTC,20260704_150952,2026-07-04 15:09:52+00:00,30.0,0.5,0.36516883113472737,0.36518460512161255,-1.577398688518139e-05,36.51688311347274,36.51845932006836,-0.001577398688518139,0.1108560765608729
BTC,20260704_150952,2026-07-04 15:09:52+00:00,30.0,0.7,0.3957728358633455,0.3956344723701477,0.00013836349319779062,39.57728358633455,39.563446044921875,0.013836349319779062,0.1108560765608729
BTC,20260704_150952,2026-07-04 15:09:52+00:00,30.0,0.8,0.420333181003671,0.4214203953742981,-0.0010872143706270876,42.0333181003671,42.14204025268555,-0.10872143706270876,0.1108560765608729
BTC,20260704_150952,2026-07-04 15:09:52+00:00,30.0,0.9,0.46525521147718807,0.4683881103992462,-0.003132898922058147,46.525521147718806,46.838809967041016,-0.3132898922058147,0.1108560765608729
BTC,20260704_150952,2026-07-04 15:09:52+00:00,60.0,0.1,0.35354167428199457,0.3527560234069824,0.0007856508750121449,35.35416742819946,35.275604248046875,0.07856508750121449,0.1108560765608729
BTC,20260704_150952,2026-07-04 15:09:52+00:00,60.0,0.2,0.35351540333408227,0.35257428884506226,0.0009411144890200118,35.351540333408224,35.25742721557617,0.09411144890200118,0.1108560765608729
BTC,20260704_150952,2026-07-04 15:09:52+00:00,60.0,0.3,0.3577103526651613,0.3573772609233856,0.000333091741775704,35.77103526651613,35.73772430419922,0.0333091741775704,0.1108560765608729
BTC,20260704_150952,2026-07-04 15:09:52+00:00,60.0,0.5,0.3783551015151089,0.37759557366371155,0.0007595278513973791,37.835510151510896,37.75955581665039,0.07595278513973791,0.1108560765608729
BTC,20260704_150952,2026-07-04 15:09:52+00:00,60.0,0.7,0.4111517068938403,0.4097081124782562,0.0014435944155840597,41.11517068938403,40.97080993652344,0.14435944155840597,0.1108560765608729
BTC,20260704_150952,2026-07-04 15:09:52+00:00,60.0,0.8,0.43918837445608666,0.4385359287261963,0.0006524457298903719,43.918837445608666,43.85359191894531,0.06524457298903719,0.1108560765608729
BTC,20260704_150952,2026-07-04 15:09:52+00:00,60.0,0.9,0.49602583346153367,0.4946933686733246,0.0013324647882090868,49.60258334615337,49.469337463378906,0.13324647882090868,0.1108560765608729
BTC,20260704_150952,2026-07-04 15:09:52+00:00,90.0,0.1,0.36340267137960375,0.36418575048446655,-0.000783079104862805,36.340267137960375,36.418575286865234,-0.0783079104862805,0.1108560765608729
BTC,20260704_150952,2026-07-04 15:09:52+00:00,90.0,0.2,0.3635725838927546,0.3639064431190491,-0.00033385922629447506,36.35725838927546,36.39064407348633,-0.033385922629447506,0.1108560765608729
BTC,20260704_150952,2026-07-04 15:09:52+00:00,90.0,0.3,0.36805102410705537,0.3682752549648285,-0.00022423085777312224,36.80510241070554,36.8275260925293,-0.022423085777312224,0.1108560765608729
BTC,20260704_150952,2026-07-04 15:09:52+00:00,90.0,0.5,0.3874228644948005,0.3869720697402954,0.00045079475450510165,38.74228644948005,38.697208404541016,0.045079475450510165,0.1108560765608729
BTC,20260704_150952,2026-07-04 15:09:52+00:00,90.0,0.7,0.41995074436029295,0.42033082246780396,-0.000380078107511006,41.99507443602929,42.0330810546875,-0.0380078107511006,0.1108560765608729
BTC,20260704_150952,2026-07-04 15:09:52+00:00,90.0,0.8,0.44790275033133786,0.4476317763328552,0.0002709739984826376,44.79027503313379,44.76317596435547,0.02709739984826376,0.1108560765608729
BTC,20260704_150952,2026-07-04 15:09:52+00:00,90.0,0.9,0.5176244829701154,0.5163275599479675,0.0012969230221479,51.762448297011545,51.632755279541016,0.12969230221479,0.1108560765608729
BTC,20260704_150952,2026-07-04 15:09:52+00:00,120.0,0.1,0.3767161484216078,0.37730833888053894,-0.0005921904589311633,37.67161484216078,37.7308349609375,-0.05921904589311633,0.1108560765608729
BTC,20260704_150952,2026-07-04 15:09:52+00:00,120.0,0.2,0.3766927722487108,0.3766033947467804,8.937750193038774e-05,37.66927722487108,37.66033935546875,0.008937750193038774,0.1108560765608729
BTC,20260704_150952,2026-07-04 15:09:52+00:00,120.0,0.3,0.3799650259541784,0.3802987337112427,-0.00033370775706426103,37.996502595417844,38.02987289428711,-0.0333707757064261,0.1108560765608729
BTC,20260704_150952,2026-07-04 15:09:52+00:00,120.0,0.5,0.39781258225830257,0.3974987864494324,0.00031379580887019864,39.78125822583026,39.7498779296875,0.031379580887019864,0.1108560765608729
BTC,20260704_150952,2026-07-04 15:09:52+00:00,120.0,0.7,0.42974536897061094,0.4296151399612427,0.00013022900936826565,42.97453689706109,42.96151351928711,0.013022900936826565,0.1108560765608729
BTC,20260704_150952,2026-07-04 15:09:52+00:00,120.0,0.8,0.4580148720366465,0.45882418751716614,-0.0008093154805196567,45.80148720366465,45.88241958618164,-0.08093154805196567,0.1108560765608729
BTC,20260704_150952,2026-07-04 15:09:52+00:00,120.0,0.9,0.5284400215605428,0.5273847579956055,0.0010552635649373476,52.84400215605428,52.73847579956055,0.10552635649373476,0.1108560765608729
BTC,20260704_150952,2026-07-04 15:09:52+00:00,180.0,0.1,0.4013368822003772,0.4015907049179077,-0.0002538227175304941,40.13368822003772,40.1590690612793,-0.025382271753049412,0.1108560765608729
BTC,20260704_150952,2026-07-04 15:09:52+00:00,180.0,0.2,0.40096388827539037,0.40034446120262146,0.0006194270727689077,40.09638882753904,40.034446716308594,0.061942707276890774,0.1108560765608729
BTC,20260704_150952,2026-07-04 15:09:52+00:00,180.0,0.3,0.4020897794245874,0.4023377597332001,-0.00024798030861267195,40.20897794245874,40.2337760925293,-0.024798030861267195,0.1108560765608729
BTC,20260704_150952,2026-07-04 15:09:52+00:00,180.0,0.5,0.41714392806113265,0.4159707725048065,0.0011731555563261331,41.71439280611327,41.597076416015625,0.11731555563261331,0.1108560765608729
BTC,20260704_150952,2026-07-04 15:09:52+00:00,180.0,0.7,0.4479083650108023,0.44749924540519714,0.00040911960560513494,44.79083650108023,44.74992370605469,0.040911960560513494,0.1108560765608729
BTC,20260704_150952,2026-07-04 15:09:52+00:00,180.0,0.8,0.47674803699986323,0.476988285779953,-0.00024024878008976902,47.67480369998632,47.698829650878906,-0.024024878008976902,0.1108560765608729
BTC,20260704_150952,2026-07-04 15:09:52+00:00,180.0,0.9,0.5477864141741317,0.5466902852058411,0.0010961289682905884,54.77864141741316,54.669029235839844,0.10961289682905884,0.1108560765608729
BTC,20260704_162606,2026-07-04 16:26:06+00:00,14.0,0.1,0.3379276494237854,0.33861568570137024,-0.000688036277584847,33.79276494237854,33.861568450927734,-0.0688036277584847,0.13239749645706247
BTC,20260704_162606,2026-07-04 16:26:06+00:00,14.0,0.2,0.33763843513683045,0.3371207118034363,0.0005177233333941711,33.76384351368304,33.71207046508789,0.05177233333941711,0.13239749645706247
BTC,20260704_162606,2026-07-04 16:26:06+00:00,14.0,0.3,0.3406605798547529,0.34105384349823,-0.000393263643477082,34.06605798547529,34.105384826660156,-0.0393263643477082,0.13239749645706247
BTC,20260704_162606,2026-07-04 16:26:06+00:00,14.0,0.5,0.35969598814740256,0.3599310517311096,-0.00023506358370706248,35.96959881474026,35.993106842041016,-0.02350635837070625,0.13239749645706247
BTC,20260704_162606,2026-07-04 16:26:06+00:00,14.0,0.7,0.38905456927812515,0.3886471390724182,0.0004074302057069379,38.905456927812516,38.864715576171875,0.04074302057069379,0.13239749645706247
BTC,20260704_162606,2026-07-04 16:26:06+00:00,14.0,0.8,0.4144386984114481,0.4112970530986786,0.003141645312769503,41.44386984114481,41.129703521728516,0.3141645312769503,0.13239749645706247
BTC,20260704_162606,2026-07-04 16:26:06+00:00,14.0,0.9,0.4584822129672816,0.45364487171173096,0.004837341255550631,45.848221296728155,45.36448669433594,0.4837341255550631,0.13239749645706247
BTC,20260704_162606,2026-07-04 16:26:06+00:00,30.0,0.1,0.3415051660307743,0.34393545985221863,-0.0024302938214443293,34.15051660307743,34.39354705810547,-0.24302938214443293,0.13239749645706247
BTC,20260704_162606,2026-07-04 16:26:06+00:00,30.0,0.2,0.3418625296134379,0.3452284336090088,-0.003365903995570907,34.18625296134379,34.52284240722656,-0.3365903995570907,0.13239749645706247
BTC,20260704_162606,2026-07-04 16:26:06+00:00,30.0,0.3,0.3492496713170024,0.35072579979896545,-0.001476128481963046,34.92496713170024,35.07257843017578,-0.1476128481963046,0.13239749645706247
BTC,20260704_162606,2026-07-04 16:26:06+00:00,30.0,0.5,0.36880914658115754,0.36922112107276917,-0.0004119744916116219,36.880914658115756,36.92211151123047,-0.04119744916116219,0.13239749645706247
BTC,20260704_162606,2026-07-04 16:26:06+00:00,30.0,0.7,0.39919100905040245,0.400051087141037,-0.0008600780906345418,39.919100905040246,40.00510787963867,-0.08600780906345418,0.13239749645706247
BTC,20260704_162606,2026-07-04 16:26:06+00:00,30.0,0.8,0.42389541708077905,0.4240863621234894,-0.0001909450427103332,42.38954170807791,42.40863800048828,-0.01909450427103332,0.13239749645706247
BTC,20260704_162606,2026-07-04 16:26:06+00:00,30.0,0.9,0.4657594018829013,0.4665583670139313,-0.0007989651310299495,46.57594018829013,46.65583801269531,-0.07989651310299495,0.13239749645706247
BTC,20260704_162606,2026-07-04 16:26:06+00:00,60.0,0.1,0.35361403849144113,0.3530474901199341,0.0005665483715070474,35.36140384914411,35.30474853515625,0.05665483715070474,0.13239749645706247
BTC,20260704_162606,2026-07-04 16:26:06+00:00,60.0,0.2,0.3543885070990541,0.3531651794910431,0.0012233276080110267,35.43885070990541,35.3165168762207,0.12233276080110267,0.13239749645706247
BTC,20260704_162606,2026-07-04 16:26:06+00:00,60.0,0.3,0.3587473984259149,0.35843604803085327,0.0003113503950616381,35.87473984259149,35.843605041503906,0.03113503950616381,0.13239749645706247
BTC,20260704_162606,2026-07-04 16:26:06+00:00,60.0,0.5,0.38014886533882114,0.3802805244922638,-0.00013165915344265366,38.01488653388211,38.028053283691406,-0.013165915344265366,0.13239749645706247
BTC,20260704_162606,2026-07-04 16:26:06+00:00,60.0,0.7,0.4139565067707909,0.4128006100654602,0.0011558967053306723,41.39565067707909,41.280059814453125,0.11558967053306723,0.13239749645706247
BTC,20260704_162606,2026-07-04 16:26:06+00:00,60.0,0.8,0.44169443165307243,0.4420796036720276,-0.00038517201895515996,44.16944316530724,44.20796203613281,-0.038517201895515996,0.13239749645706247
BTC,20260704_162606,2026-07-04 16:26:06+00:00,60.0,0.9,0.49528885427505026,0.49630096554756165,-0.0010121112725113846,49.528885427505024,49.630096435546875,-0.10121112725113846,0.13239749645706247
BTC,20260704_162606,2026-07-04 16:26:06+00:00,90.0,0.1,0.362406198998159,0.36093711853027344,0.0014690804678855751,36.240619899815904,36.093711853027344,0.1469080467885575,0.13239749645706247
BTC,20260704_162606,2026-07-04 16:26:06+00:00,90.0,0.2,0.3627721088267175,0.36264291405677795,0.0001291947699395557,36.27721088267175,36.26428985595703,0.01291947699395557,0.13239749645706247
BTC,20260704_162606,2026-07-04 16:26:06+00:00,90.0,0.3,0.3685243667811623,0.3683331310749054,0.00019123570625689812,36.85243667811623,36.83331298828125,0.019123570625689812,0.13239749645706247
BTC,20260704_162606,2026-07-04 16:26:06+00:00,90.0,0.5,0.3890376123697984,0.3883243203163147,0.000713292053483694,38.90376123697984,38.83243179321289,0.0713292053483694,0.13239749645706247
BTC,20260704_162606,2026-07-04 16:26:06+00:00,90.0,0.7,0.4228548399000804,0.4221818745136261,0.0006729653864542828,42.28548399000804,42.21818923950195,0.06729653864542828,0.13239749645706247
BTC,20260704_162606,2026-07-04 16:26:06+00:00,90.0,0.8,0.45123065538975393,0.4508855640888214,0.0003450913009325207,45.123065538975396,45.088558197021484,0.03450913009325207,0.13239749645706247
BTC,20260704_162606,2026-07-04 16:26:06+00:00,90.0,0.9,0.5139806886640016,0.5131652355194092,0.0008154531445924151,51.39806886640016,51.316524505615234,0.08154531445924151,0.13239749645706247
BTC,20260704_162606,2026-07-04 16:26:06+00:00,120.0,0.1,0.3755468266443988,0.3745831251144409,0.0009637015299578944,37.55468266443988,37.45831298828125,0.09637015299578944,0.13239749645706247
BTC,20260704_162606,2026-07-04 16:26:06+00:00,120.0,0.2,0.37575491625853175,0.3754786252975464,0.0002762909609853592,37.575491625853175,37.5478630065918,0.02762909609853592,0.13239749645706247
BTC,20260704_162606,2026-07-04 16:26:06+00:00,120.0,0.3,0.3808576337842233,0.3805828392505646,0.00027479453365875095,38.085763378422335,38.058284759521484,0.027479453365875095,0.13239749645706247
BTC,20260704_162606,2026-07-04 16:26:06+00:00,120.0,0.5,0.39915563076466315,0.3990171253681183,0.0001385053965448635,39.91556307646631,39.90171432495117,0.013850539654486349,0.13239749645706247
BTC,20260704_162606,2026-07-04 16:26:06+00:00,120.0,0.7,0.4319382736055578,0.43135371804237366,0.0005845555631841526,43.19382736055578,43.135372161865234,0.05845555631841526,0.13239749645706247
BTC,20260704_162606,2026-07-04 16:26:06+00:00,120.0,0.8,0.46086524508422577,0.46075329184532166,0.00011195323890411668,46.08652450842258,46.0753288269043,0.011195323890411668,0.13239749645706247
BTC,20260704_162606,2026-07-04 16:26:06+00:00,120.0,0.9,0.5254363694581883,0.5272749066352844,-0.0018385371770961445,52.543636945818825,52.72748947143555,-0.18385371770961445,0.13239749645706247
BTC,20260704_162606,2026-07-04 16:26:06+00:00,180.0,0.1,0.39997169419379996,0.4009847342967987,-0.0010130401029987413,39.99716941937999,40.098472595214844,-0.10130401029987413,0.13239749645706247
BTC,20260704_162606,2026-07-04 16:26:06+00:00,180.0,0.2,0.399876055557213,0.4003266394138336,-0.0004505838566206122,39.9876055557213,40.03266525268555,-0.04505838566206122,0.13239749645706247
BTC,20260704_162606,2026-07-04 16:26:06+00:00,180.0,0.3,0.40361414210271407,0.403353214263916,0.0002609278387980529,40.361414210271406,40.33531951904297,0.026092783879805292,0.13239749645706247
BTC,20260704_162606,2026-07-04 16:26:06+00:00,180.0,0.5,0.4179540419514047,0.4174022376537323,0.0005518042976723758,41.79540419514047,41.7402229309082,0.05518042976723758,0.13239749645706247
BTC,20260704_162606,2026-07-04 16:26:06+00:00,180.0,0.7,0.44879284415624,0.4474882185459137,0.0013046256103262932,44.879284415624,44.74882125854492,0.13046256103262932,0.13239749645706247
BTC,20260704_162606,2026-07-04 16:26:06+00:00,180.0,0.8,0.4786001219425367,0.4781551957130432,0.0004449262294934919,47.86001219425367,47.815521240234375,0.04449262294934919,0.13239749645706247
BTC,20260704_162606,2026-07-04 16:26:06+00:00,180.0,0.9,0.5460299808289182,0.5448042750358582,0.001225705793060028,54.602998082891816,54.48042678833008,0.12257057930600279,0.13239749645706247
BTC,20260704_174211,2026-07-04 17:42:11+00:00,14.0,0.1,0.3325812978240091,0.33468639850616455,-0.0021051006821554696,33.25812978240091,33.4686393737793,-0.21051006821554696,0.16319920805344534
BTC,20260704_174211,2026-07-04 17:42:11+00:00,14.0,0.2,0.333121832467664,0.33292603492736816,0.00019579754029586116,33.3121832467664,33.2926025390625,0.019579754029586116,0.16319920805344534
BTC,20260704_174211,2026-07-04 17:42:11+00:00,14.0,0.3,0.336322378966756,0.33775845170021057,-0.0014360727334545853,33.6322378966756,33.77584457397461,-0.14360727334545853,0.16319920805344534
BTC,20260704_174211,2026-07-04 17:42:11+00:00,14.0,0.5,0.35389196560960906,0.3558942377567291,-0.0020022721471200655,35.389196560960904,35.58942413330078,-0.20022721471200655,0.16319920805344534
BTC,20260704_174211,2026-07-04 17:42:11+00:00,14.0,0.7,0.38326657424321525,0.3858538269996643,-0.0025872527564490544,38.326657424321525,38.585384368896484,-0.25872527564490544,0.16319920805344534
BTC,20260704_174211,2026-07-04 17:42:11+00:00,14.0,0.8,0.4063867995834576,0.40886926651000977,-0.002482466926552185,40.63867995834576,40.886924743652344,-0.24824669265521848,0.16319920805344534
BTC,20260704_174211,2026-07-04 17:42:11+00:00,14.0,0.9,0.44678682803135283,0.4509762227535248,-0.004189394722171946,44.67868280313528,45.09762191772461,-0.41893947221719463,0.16319920805344534
BTC,20260704_174211,2026-07-04 17:42:11+00:00,30.0,0.1,0.3388751004431331,0.3403145670890808,-0.0014394666459476846,33.88751004431331,34.031455993652344,-0.14394666459476846,0.16319920805344534
BTC,20260704_174211,2026-07-04 17:42:11+00:00,30.0,0.2,0.33967698883697783,0.34123849868774414,-0.0015615098507663072,33.967698883697786,34.12384796142578,-0.15615098507663072,0.16319920805344534
BTC,20260704_174211,2026-07-04 17:42:11+00:00,30.0,0.3,0.34531606764205586,0.3466282784938812,-0.0013122108518253683,34.531606764205584,34.66282653808594,-0.13122108518253683,0.16319920805344534
BTC,20260704_174211,2026-07-04 17:42:11+00:00,30.0,0.5,0.36506433688530504,0.3661085069179535,-0.0010441700326484504,36.50643368853051,36.6108512878418,-0.10441700326484504,0.16319920805344534
BTC,20260704_174211,2026-07-04 17:42:11+00:00,30.0,0.7,0.3948990039060181,0.39630210399627686,-0.0014031000902587354,39.48990039060181,39.630210876464844,-0.14031000902587354,0.16319920805344534
BTC,20260704_174211,2026-07-04 17:42:11+00:00,30.0,0.8,0.4194684552623473,0.4221574366092682,-0.0026889813469209156,41.946845526234725,42.21574401855469,-0.26889813469209156,0.16319920805344534
BTC,20260704_174211,2026-07-04 17:42:11+00:00,30.0,0.9,0.4653540622933387,0.4665217399597168,-0.0011676776663780974,46.53540622933387,46.65217590332031,-0.11676776663780974,0.16319920805344534
BTC,20260704_174211,2026-07-04 17:42:11+00:00,60.0,0.1,0.3497898404969967,0.35088053345680237,-0.0010906929598056836,34.97898404969967,35.08805465698242,-0.10906929598056836,0.16319920805344534
BTC,20260704_174211,2026-07-04 17:42:11+00:00,60.0,0.2,0.3504678555449566,0.3510804772377014,-0.0006126216927448414,35.046785554495656,35.10804748535156,-0.061262169274484135,0.16319920805344534
BTC,20260704_174211,2026-07-04 17:42:11+00:00,60.0,0.3,0.35634612343581434,0.3565162420272827,-0.00017011859146837116,35.63461234358144,35.6516227722168,-0.017011859146837116,0.16319920805344534
BTC,20260704_174211,2026-07-04 17:42:11+00:00,60.0,0.5,0.3774202102475692,0.37766772508621216,-0.0002475148386429371,37.74202102475692,37.76677322387695,-0.02475148386429371,0.16319920805344534
BTC,20260704_174211,2026-07-04 17:42:11+00:00,60.0,0.7,0.4102238453608185,0.41002652049064636,0.00019732487017215528,41.02238453608185,41.00265121459961,0.019732487017215528,0.16319920805344534
BTC,20260704_174211,2026-07-04 17:42:11+00:00,60.0,0.8,0.43873158649550703,0.4390914738178253,-0.00035988732231828635,43.8731586495507,43.909149169921875,-0.035988732231828635,0.16319920805344534
BTC,20260704_174211,2026-07-04 17:42:11+00:00,60.0,0.9,0.49724320814294837,0.4946555495262146,0.002587658616733768,49.724320814294835,49.465553283691406,0.2587658616733768,0.16319920805344534
BTC,20260704_174211,2026-07-04 17:42:11+00:00,90.0,0.1,0.358196640888813,0.36125439405441284,-0.0030577531655998635,35.8196640888813,36.12543869018555,-0.30577531655998635,0.16319920805344534
BTC,20260704_174211,2026-07-04 17:42:11+00:00,90.0,0.2,0.3622841514517377,0.3620748221874237,0.00020932926431399546,36.22841514517377,36.207481384277344,0.020932926431399546,0.16319920805344534
BTC,20260704_174211,2026-07-04 17:42:11+00:00,90.0,0.3,0.36810281045116405,0.36774763464927673,0.0003551758018873197,36.810281045116405,36.77476501464844,0.03551758018873197,0.16319920805344534
BTC,20260704_174211,2026-07-04 17:42:11+00:00,90.0,0.5,0.387678635677803,0.3867858946323395,0.0008927410454634965,38.767863567780296,38.6785888671875,0.08927410454634965,0.16319920805344534
BTC,20260704_174211,2026-07-04 17:42:11+00:00,90.0,0.7,0.4205095291852835,0.4202084541320801,0.00030107505320342565,42.05095291852835,42.020843505859375,0.030107505320342565,0.16319920805344534
BTC,20260704_174211,2026-07-04 17:42:11+00:00,90.0,0.8,0.4503242888281623,0.44798049330711365,0.0023437955210486305,45.03242888281623,44.79804992675781,0.23437955210486305,0.16319920805344534
BTC,20260704_174211,2026-07-04 17:42:11+00:00,90.0,0.9,0.5180632073449399,0.5134032964706421,0.004659910874297846,51.806320734493994,51.340328216552734,0.46599108742978457,0.16319920805344534
BTC,20260704_174211,2026-07-04 17:42:11+00:00,120.0,0.1,0.3728916244906277,0.37476834654808044,-0.001876722057452762,37.289162449062765,37.47683334350586,-0.1876722057452762,0.16319920805344534
BTC,20260704_174211,2026-07-04 17:42:11+00:00,120.0,0.2,0.3754050305726168,0.37458449602127075,0.0008205345513460638,37.54050305726168,37.45845031738281,0.08205345513460638,0.16319920805344534
BTC,20260704_174211,2026-07-04 17:42:11+00:00,120.0,0.3,0.38025201681490195,0.3800109028816223,0.00024111393327963526,38.025201681490195,38.00109100341797,0.024111393327963526,0.16319920805344534
BTC,20260704_174211,2026-07-04 17:42:11+00:00,120.0,0.5,0.39800276801633194,0.39742422103881836,0.0005785469775135832,39.800276801633196,39.74242401123047,0.05785469775135832,0.16319920805344534
BTC,20260704_174211,2026-07-04 17:42:11+00:00,120.0,0.7,0.4300171651759921,0.42957887053489685,0.0004382946410952382,43.001716517599206,42.9578857421875,0.04382946410952382,0.16319920805344534
BTC,20260704_174211,2026-07-04 17:42:11+00:00,120.0,0.8,0.4596362898744006,0.4591045677661896,0.000531722108211008,45.96362898744006,45.910457611083984,0.053172210821100796,0.16319920805344534
BTC,20260704_174211,2026-07-04 17:42:11+00:00,120.0,0.9,0.5273059928216897,0.5264944434165955,0.0008115494050942029,52.73059928216897,52.649444580078125,0.08115494050942029,0.16319920805344534
BTC,20260704_174211,2026-07-04 17:42:11+00:00,180.0,0.1,0.40003245105778407,0.40017539262771606,-0.00014294156993199802,40.003245105778404,40.017539978027344,-0.014294156993199802,0.16319920805344534
BTC,20260704_174211,2026-07-04 17:42:11+00:00,180.0,0.2,0.39972412819452613,0.39926937222480774,0.00045475596971839005,39.972412819452614,39.926937103271484,0.045475596971839005,0.16319920805344534
BTC,20260704_174211,2026-07-04 17:42:11+00:00,180.0,0.3,0.4027004352026697,0.40241125226020813,0.0002891829424615522,40.27004352026697,40.241127014160156,0.02891829424615522,0.16319920805344534
