currency,horizon_hours,timestamp_utc,mean_pnl_vol_points,sum_pnl_vol_points,n_trades,avg_abs_residual
BTC,3,2026-07-08 02:43:58+00:00,0.009998859389144243,0.07999087511315395,8,0.14158921795539148
BTC,3,2026-07-08 03:43:59+00:00,0.02333440011137177,0.18667520089097417,8,0.09510936076505615
BTC,3,2026-07-09 02:55:00+00:00,-0.24471178146663777,-1.9576942517331022,8,0.5064632491514932
BTC,3,2026-07-09 15:48:20+00:00,-0.003320629430531241,-0.02656503544424993,8,0.6000684383667236
BTC,3,2026-07-09 16:48:21+00:00,0.004504197566101098,0.036033580528808784,8,0.602136962105796
BTC,3,2026-07-09 17:48:22+00:00,-0.17386732418343961,-1.390938593467517,8,0.9819697159669815
BTC,3,2026-07-09 18:48:23+00:00,-0.14356055109929322,-1.1484844087943458,8,1.122071189730594
BTC,3,2026-07-10 01:43:47+00:00,0.12695810228173704,1.0156648182538963,8,0.9451202714303504
BTC,6,2026-07-07 18:32:12+00:00,-0.296534823893289,-1.779208943359734,6,0.17595324246886254
BTC,6,2026-07-07 19:46:56+00:00,-0.5893603097191402,-3.5361618583148413,6,0.18574089023843665
BTC,6,2026-07-08 00:33:32+00:00,0.10851826051750042,0.6511095631050026,6,0.13487998358191658
BTC,6,2026-07-08 14:32:04+00:00,0.05711972946163852,0.34271837676983113,6,0.24921680134200871
BTC,6,2026-07-08 19:26:25+00:00,-0.16756291476907967,-1.005377488614478,6,0.4331640339725995
BTC,6,2026-07-08 20:26:26+00:00,0.17710415647275582,1.062624938836535,6,0.38428208981741524
BTC,6,2026-07-09 15:48:20+00:00,-0.07416637378109196,-0.44499824268655175,6,0.6297082399894599
BTC,6,2026-07-09 19:48:23+00:00,-0.05289088724720988,-0.3173453234832593,6,1.0437702607423736
BTC,6,2026-07-09 21:48:25+00:00,0.05420411738102852,0.3252247042861711,6,0.8484936042046346
BTC,12,2026-07-07 18:32:12+00:00,-0.6131047747158873,-9.809676395454197,16,0.21039280753770773
BTC,12,2026-07-08 02:43:58+00:00,-0.03497739137322854,-0.5596382619716567,16,0.1346077970007228
BTC,12,2026-07-08 14:32:04+00:00,0.13076853123042653,2.0922964996868245,16,0.22310989735539186
BTC,12,2026-07-09 06:19:47+00:00,-0.5241964836805773,-8.387143738889236,16,0.2558270097023501
BTC,12,2026-07-09 15:48:20+00:00,0.20470583600059622,3.2752933760095395,16,0.5937532115889463
BTC,12,2026-07-09 16:48:21+00:00,0.16591844302779912,2.654695088444786,16,0.5486014306741744
BTC,12,2026-07-09 20:48:24+00:00,-0.09419877692971634,-1.5071804308754615,16,0.9895824784538758
BTC,12,2026-07-10 03:42:22+00:00,0.12708277797264333,2.0333244475622934,16,1.168294192536536
BTC,24,2026-07-07 19:46:56+00:00,-0.6165445478432718,-9.86471276549235,16,0.1868358059199038
BTC,24,2026-07-08 01:43:58+00:00,0.08036636350154103,1.2858618160246564,16,0.09467987150140567
BTC,24,2026-07-08 02:43:58+00:00,-0.080023861215893,-1.280381779454288,16,0.1346077970007228
BTC,24,2026-07-08 06:46:29+00:00,-0.0903292154203372,-1.4452674467253952,16,0.2238121594616147
BTC,24,2026-07-08 19:26:25+00:00,-0.4630539134271343,-7.408862614834149,16,0.27334076894995407
BTC,24,2026-07-08 20:26:26+00:00,-0.573074473981626,-9.169191583706017,16,0.25260264493207374
BTC,24,2026-07-08 21:26:26+00:00,-0.8213023226720404,-13.140837162752646,16,0.28984820370261777
BTC,24,2026-07-09 01:24:38+00:00,-0.4222679496607342,-6.7562871945717475,16,0.25581428401005923
BTC,24,2026-07-09 15:48:20+00:00,0.3009453019601558,4.815124831362493,16,0.5937532115889463
BTC,24,2026-07-09 17:48:22+00:00,0.1663188156042521,2.6611010496680336,16,1.03054311775238
ETH,1,2026-07-07 18:32:12+00:00,0.07049288656454264,1.2688719581617676,18,0.17457741480601496
ETH,1,2026-07-08 00:33:33+00:00,-0.042478453948563005,-0.764612171074134,18,0.1848095967385977
ETH,1,2026-07-08 01:43:58+00:00,0.018415211033104464,0.33147379859588033,18,0.14985620367133845
ETH,1,2026-07-08 02:43:58+00:00,0.005896569920572052,0.10613825857029693,18,0.21446271397831732
ETH,1,2026-07-08 03:43:59+00:00,0.10829454183069842,1.9493017529525716,18,0.2432566566846545
ETH,1,2026-07-08 04:44:00+00:00,0.07103692393442368,1.2786646308196263,18,0.23015812078728237
ETH,1,2026-07-08 05:46:09+00:00,-0.0018268403610063005,-0.03288312649811341,18,0.176537691695669
ETH,1,2026-07-08 19:26:25+00:00,-0.015416978544777742,-0.27750561380599936,18,0.21882886827775852
ETH,1,2026-07-08 20:26:26+00:00,0.007206472024565456,0.1297164964421782,18,0.24435177154047252
ETH,1,2026-07-09 15:48:20+00:00,-0.03646721877558236,-0.6564099379604824,18,0.4272616155174158
ETH,1,2026-07-09 16:48:21+00:00,0.04286239794585119,0.7715231630253214,18,0.519445009990879
ETH,1,2026-07-09 17:48:22+00:00,0.057425364017085596,1.0336565523075407,18,0.5841189658391874
ETH,1,2026-07-09 18:48:23+00:00,0.015742335429382904,0.2833620377288923,18,0.5681615383651015
ETH,1,2026-07-09 19:48:24+00:00,0.012953287789033619,0.23315918020260515,18,0.6016385969653641
ETH,1,2026-07-09 20:48:24+00:00,0.021725281143009718,0.39105506057417494,18,0.6440489508645258
ETH,1,2026-07-10 03:42:22+00:00,0.05693433006209619,1.0248179411177314,18,0.5543069210812674
ETH,3,2026-07-08 00:33:33+00:00,0.07474855734555685,0.5979884587644548,8,0.2638592919634065
ETH,3,2026-07-08 01:43:58+00:00,0.1547840773967,1.2382726191736,8,0.20041171763507595
ETH,3,2026-07-08 02:43:58+00:00,0.12745183224304932,1.0196146579443945,8,0.2916037344537339
ETH,3,2026-07-08 03:43:59+00:00,0.08412275369324006,0.6729820295459205,8,0.31427216223702814
ETH,3,2026-07-09 02:55:00+00:00,0.17624603280902296,1.4099682624721837,8,0.24396797836929435
ETH,3,2026-07-09 15:48:20+00:00,-0.08729381194519181,-0.6983504955615345,8,0.44027126118451954
ETH,3,2026-07-09 16:48:21+00:00,0.07860437663569272,0.6288350130855418,8,0.5278111470989583
ETH,3,2026-07-09 17:48:22+00:00,-0.00790627952718205,-0.0632502362174564,8,0.6445905928740392
ETH,3,2026-07-09 18:48:23+00:00,0.051267989311456916,0.4101439144916553,8,0.6826763445610957
ETH,3,2026-07-10 01:43:47+00:00,0.10170957110817012,0.813676568865361,8,0.6431615529699606
ETH,6,2026-07-07 18:32:12+00:00,0.17010099089173103,2.0412118907007724,12,0.2083896514305789
ETH,6,2026-07-07 19:46:56+00:00,0.0874590059310621,1.0495080711727451,12,0.1997136300109633
ETH,6,2026-07-08 00:33:33+00:00,0.08705487162054777,1.0446584594465733,12,0.20834353350415447
ETH,6,2026-07-08 14:32:05+00:00,0.21028389287312935,2.5234067144775523,12,0.2954860012980403
ETH,6,2026-07-08 19:26:25+00:00,0.05483458198602401,0.6580149838322882,12,0.24527280493180784
ETH,6,2026-07-08 20:26:26+00:00,0.07652995901189046,0.9183595081426854,12,0.28574294938780304
ETH,6,2026-07-09 15:48:20+00:00,0.10521866033632914,1.2626239240359496,12,0.3947635882671709
ETH,6,2026-07-09 19:48:24+00:00,0.11145854339330262,1.3375025207196314,12,0.5402221722272393
ETH,6,2026-07-09 21:48:25+00:00,0.22046462270339143,2.6455754724406972,12,0.5643978330115628
ETH,12,2026-07-07 18:32:12+00:00,0.37116242164412405,2.9692993731529924,8,0.11929296422511779
ETH,12,2026-07-08 02:43:58+00:00,-0.10515016072097437,-0.841201285767795,8,0.1426935710581313
ETH,12,2026-07-08 14:32:05+00:00,0.08024292103672793,0.6419433682938235,8,0.2520621347087519
ETH,12,2026-07-09 06:19:47+00:00,0.44370035963491894,3.5496028770793515,8,0.12830044822807332
ETH,12,2026-07-09 15:48:20+00:00,0.21477524462999398,1.7182019570399518,8,0.21763389284965778
ETH,12,2026-07-09 16:48:21+00:00,0.2776648468876646,2.2213187751013166,8,0.2785841276856403
ETH,12,2026-07-09 20:48:24+00:00,-0.021046868179141143,-0.16837494543312914,8,0.27599708676356927
ETH,12,2026-07-10 03:42:22+00:00,0.33389992959862447,2.6711994367889957,8,0.3636396025138732
ETH,24,2026-07-07 19:46:56+00:00,-0.08448013961792711,-0.5068808377075626,6,0.2751642582659401
ETH,24,2026-07-08 01:43:58+00:00,0.008041080328598118,0.048246481971588706,6,0.23378889503765007
ETH,24,2026-07-08 02:43:58+00:00,0.5276935687948748,3.166161412769249,6,0.3559391903735239
ETH,24,2026-07-08 06:46:30+00:00,0.7216988736292981,4.330193241775788,6,0.420859157105206
ETH,24,2026-07-08 19:26:25+00:00,-0.5120636358794582,-3.0723818152767493,6,0.20767940076549618
ETH,24,2026-07-08 20:26:26+00:00,0.10430238004900261,0.6258142802940156,6,0.25926344136732077
ETH,24,2026-07-08 21:26:27+00:00,0.47532117854116035,2.851927071246962,6,0.3263928208438109
ETH,24,2026-07-09 01:24:38+00:00,-0.45259774739055797,-2.7155864843433477,6,0.3128872365753155
ETH,24,2026-07-09 15:48:20+00:00,-0.034615214776605306,-0.20769128865963182,6,0.5173818933217259
ETH,24,2026-07-09 17:48:22+00:00,0.388321167844758,2.329927007068548,6,0.7619857774011992
