expiry,actual_tenor,target_delta,iv,currency,snapshot_timestamp_utc
2026-07-06 00:00:00+00:00,1.0899254847337962,0.1,0.31709647536735497,BTC,20260704_215030
2026-07-06 00:00:00+00:00,1.0899254847337962,0.2,0.3038503706765264,BTC,20260704_215030
2026-07-06 00:00:00+00:00,1.0899254847337962,0.3,0.29679326139905726,BTC,20260704_215030
2026-07-06 00:00:00+00:00,1.0899254847337962,0.5,0.29647154134296305,BTC,20260704_215030
2026-07-06 00:00:00+00:00,1.0899254847337962,0.7,0.2872173971916902,BTC,20260704_215030
2026-07-06 00:00:00+00:00,1.0899254847337962,0.8,0.2878885077389368,BTC,20260704_215030
2026-07-06 00:00:00+00:00,1.0899254847337962,0.9,0.29624159872715683,BTC,20260704_215030
2026-07-07 00:00:00+00:00,2.0899254847337962,0.1,0.3370917204344359,BTC,20260704_215030
2026-07-07 00:00:00+00:00,2.0899254847337962,0.2,0.3280626020219477,BTC,20260704_215030
2026-07-07 00:00:00+00:00,2.0899254847337962,0.3,0.3274938455779953,BTC,20260704_215030
2026-07-07 00:00:00+00:00,2.0899254847337962,0.5,0.3328249881271799,BTC,20260704_215030
2026-07-07 00:00:00+00:00,2.0899254847337962,0.7,0.34652598534070667,BTC,20260704_215030
2026-07-07 00:00:00+00:00,2.0899254847337962,0.8,0.3615201987656913,BTC,20260704_215030
2026-07-07 00:00:00+00:00,2.0899254847337962,0.9,0.39023625305143794,BTC,20260704_215030
2026-07-08 00:00:00+00:00,3.0899254847337962,0.1,0.3470529114632771,BTC,20260704_215030
2026-07-08 00:00:00+00:00,3.0899254847337962,0.2,0.33974655552477606,BTC,20260704_215030
2026-07-08 00:00:00+00:00,3.0899254847337962,0.3,0.3363413436109797,BTC,20260704_215030
2026-07-08 00:00:00+00:00,3.0899254847337962,0.5,0.34857010789080506,BTC,20260704_215030
2026-07-08 00:00:00+00:00,3.0899254847337962,0.7,0.3546468561673937,BTC,20260704_215030
2026-07-08 00:00:00+00:00,3.0899254847337962,0.8,0.3693603700412458,BTC,20260704_215030
2026-07-08 00:00:00+00:00,3.0899254847337962,0.9,0.3965440853286868,BTC,20260704_215030
2026-07-10 00:00:00+00:00,5.089925484733796,0.1,0.3472695168749058,BTC,20260704_215030
2026-07-10 00:00:00+00:00,5.089925484733796,0.2,0.3447255930742097,BTC,20260704_215030
2026-07-10 00:00:00+00:00,5.089925484733796,0.3,0.34797592405803024,BTC,20260704_215030
2026-07-10 00:00:00+00:00,5.089925484733796,0.5,0.36115839367699537,BTC,20260704_215030
2026-07-10 00:00:00+00:00,5.089925484733796,0.7,0.38676346177676757,BTC,20260704_215030
2026-07-10 00:00:00+00:00,5.089925484733796,0.8,0.4045734665158358,BTC,20260704_215030
2026-07-10 00:00:00+00:00,5.089925484733796,0.9,0.44236409607526067,BTC,20260704_215030
2026-07-17 00:00:00+00:00,12.089925484733795,0.1,0.3344904194537508,BTC,20260704_215030
2026-07-17 00:00:00+00:00,12.089925484733795,0.2,0.33386647348225024,BTC,20260704_215030
2026-07-17 00:00:00+00:00,12.089925484733795,0.3,0.3373350497398539,BTC,20260704_215030
2026-07-17 00:00:00+00:00,12.089925484733795,0.5,0.3548283139394885,BTC,20260704_215030
