expiry,actual_tenor,target_delta,iv,currency,snapshot_timestamp_utc
2026-07-06 00:00:00+00:00,1.2196715451851852,0.1,0.5646260523990789,ETH,20260704_184340
2026-07-06 00:00:00+00:00,1.2196715451851852,0.2,0.5138306654702254,ETH,20260704_184340
2026-07-06 00:00:00+00:00,1.2196715451851852,0.3,0.4860232982078857,ETH,20260704_184340
2026-07-06 00:00:00+00:00,1.2196715451851852,0.5,0.46298731551151223,ETH,20260704_184340
2026-07-06 00:00:00+00:00,1.2196715451851852,0.7,0.4668244895151593,ETH,20260704_184340
2026-07-06 00:00:00+00:00,1.2196715451851852,0.8,0.4791378701920906,ETH,20260704_184340
2026-07-06 00:00:00+00:00,1.2196715451851852,0.9,0.513915870949067,ETH,20260704_184340
2026-07-07 00:00:00+00:00,2.2196715451851854,0.1,0.5579802165403535,ETH,20260704_184340
2026-07-07 00:00:00+00:00,2.2196715451851854,0.2,0.5186342900953093,ETH,20260704_184340
2026-07-07 00:00:00+00:00,2.2196715451851854,0.3,0.49917255392926596,ETH,20260704_184340
2026-07-07 00:00:00+00:00,2.2196715451851854,0.5,0.48143686878931047,ETH,20260704_184340
2026-07-07 00:00:00+00:00,2.2196715451851854,0.7,0.49729037630327905,ETH,20260704_184340
2026-07-07 00:00:00+00:00,2.2196715451851854,0.8,0.5191066816002631,ETH,20260704_184340
2026-07-07 00:00:00+00:00,2.2196715451851854,0.9,0.5750778806340919,ETH,20260704_184340
2026-07-08 00:00:00+00:00,3.219671545185185,0.1,0.5250096212160693,ETH,20260704_184340
2026-07-08 00:00:00+00:00,3.219671545185185,0.2,0.49692799325230824,ETH,20260704_184340
2026-07-08 00:00:00+00:00,3.219671545185185,0.3,0.48369973295087393,ETH,20260704_184340
2026-07-08 00:00:00+00:00,3.219671545185185,0.5,0.482085007796161,ETH,20260704_184340
2026-07-08 00:00:00+00:00,3.219671545185185,0.7,0.49955533062898255,ETH,20260704_184340
2026-07-08 00:00:00+00:00,3.219671545185185,0.8,0.5205836539079743,ETH,20260704_184340
2026-07-08 00:00:00+00:00,3.219671545185185,0.9,0.5767982909483492,ETH,20260704_184340
2026-07-10 00:00:00+00:00,5.219671545185185,0.1,0.5224809564041349,ETH,20260704_184340
2026-07-10 00:00:00+00:00,5.219671545185185,0.2,0.48679152074826143,ETH,20260704_184340
2026-07-10 00:00:00+00:00,5.219671545185185,0.3,0.48129024455712227,ETH,20260704_184340
2026-07-10 00:00:00+00:00,5.219671545185185,0.5,0.48710617760095476,ETH,20260704_184340
2026-07-10 00:00:00+00:00,5.219671545185185,0.7,0.5123065237253929,ETH,20260704_184340
2026-07-10 00:00:00+00:00,5.219671545185185,0.8,0.5409510529575393,ETH,20260704_184340
2026-07-10 00:00:00+00:00,5.219671545185185,0.9,0.6063504952402069,ETH,20260704_184340
2026-07-17 00:00:00+00:00,12.219671545185184,0.1,,ETH,20260704_184340
2026-07-17 00:00:00+00:00,12.219671545185184,0.2,0.475452719056243,ETH,20260704_184340
2026-07-17 00:00:00+00:00,12.219671545185184,0.3,0.47017303851450976,ETH,20260704_184340
2026-07-17 00:00:00+00:00,12.219671545185184,0.5,0.4780445069556166,ETH,20260704_184340
2026-07-17 00:00:00+00:00,12.219671545185184,0.7,0.511065183224553,ETH,20260704_184340
2026-07-17 00:00:00+00:00,12.219671545185184,0.8,0.5399518723896588,ETH,20260704_184340
2026-07-17 00:00:00+00:00,12.219671545185184,0.9,0.6101062574516138,ETH,20260704_184340
2026-07-24 00:00:00+00:00,19.219671545185186,0.1,0.4979598331689826,ETH,20260704_184340
2026-07-24 00:00:00+00:00,19.219671545185186,0.2,0.478,ETH,20260704_184340
2026-07-24 00:00:00+00:00,19.219671545185186,0.3,0.478,ETH,20260704_184340
2026-07-24 00:00:00+00:00,19.219671545185186,0.5,0.48404043583973105,ETH,20260704_184340
2026-07-24 00:00:00+00:00,19.219671545185186,0.7,0.5139544607319229,ETH,20260704_184340
2026-07-24 00:00:00+00:00,19.219671545185186,0.8,0.5483993788909524,ETH,20260704_184340
2026-07-24 00:00:00+00:00,19.219671545185186,0.9,0.6221069793549335,ETH,20260704_184340
2026-07-31 00:00:00+00:00,26.219671545185186,0.1,0.48073903568328985,ETH,20260704_184340
2026-07-31 00:00:00+00:00,26.219671545185186,0.2,0.4796748320499123,ETH,20260704_184340
2026-07-31 00:00:00+00:00,26.219671545185186,0.3,0.47890450496469233,ETH,20260704_184340
2026-07-31 00:00:00+00:00,26.219671545185186,0.5,0.48486136898487336,ETH,20260704_184340
2026-07-31 00:00:00+00:00,26.219671545185186,0.7,0.5181479338090498,ETH,20260704_184340
2026-07-31 00:00:00+00:00,26.219671545185186,0.8,0.5527091633294092,ETH,20260704_184340
2026-07-31 00:00:00+00:00,26.219671545185186,0.9,0.6273599619349284,ETH,20260704_184340
2026-08-28 00:00:00+00:00,54.21967154518519,0.1,0.5044157834249351,ETH,20260704_184340
2026-08-28 00:00:00+00:00,54.21967154518519,0.2,0.4962850029602982,ETH,20260704_184340
2026-08-28 00:00:00+00:00,54.21967154518519,0.3,0.49617570157505864,ETH,20260704_184340
2026-08-28 00:00:00+00:00,54.21967154518519,0.5,0.5015220494496265,ETH,20260704_184340
2026-08-28 00:00:00+00:00,54.21967154518519,0.7,0.5288170009265575,ETH,20260704_184340
2026-08-28 00:00:00+00:00,54.21967154518519,0.8,0.5564575987494846,ETH,20260704_184340
2026-08-28 00:00:00+00:00,54.21967154518519,0.9,0.625039557567059,ETH,20260704_184340
2026-09-25 00:00:00+00:00,82.2196715451852,0.1,0.5120503898264777,ETH,20260704_184340
2026-09-25 00:00:00+00:00,82.2196715451852,0.2,0.5079668584436637,ETH,20260704_184340
2026-09-25 00:00:00+00:00,82.2196715451852,0.3,0.508,ETH,20260704_184340
2026-09-25 00:00:00+00:00,82.2196715451852,0.5,0.5153048063373596,ETH,20260704_184340
2026-09-25 00:00:00+00:00,82.2196715451852,0.7,0.5406562163539204,ETH,20260704_184340
2026-09-25 00:00:00+00:00,82.2196715451852,0.8,0.5677296266094161,ETH,20260704_184340
2026-09-25 00:00:00+00:00,82.2196715451852,0.9,0.6287690709746259,ETH,20260704_184340
2026-12-25 00:00:00+00:00,173.21967154518518,0.1,0.5482847586733044,ETH,20260704_184340
2026-12-25 00:00:00+00:00,173.21967154518518,0.2,0.5438000000000001,ETH,20260704_184340
2026-12-25 00:00:00+00:00,173.21967154518518,0.3,0.5438000000000001,ETH,20260704_184340
2026-12-25 00:00:00+00:00,173.21967154518518,0.5,0.5477797855028861,ETH,20260704_184340
2026-12-25 00:00:00+00:00,173.21967154518518,0.7,0.5648538315606926,ETH,20260704_184340
2026-12-25 00:00:00+00:00,173.21967154518518,0.8,0.5868940677781777,ETH,20260704_184340
2026-12-25 00:00:00+00:00,173.21967154518518,0.9,0.6479368875743485,ETH,20260704_184340
2027-03-26 00:00:00+00:00,264.2196715451852,0.1,0.5706155186145933,ETH,20260704_184340
2027-03-26 00:00:00+00:00,264.2196715451852,0.2,0.5642380968789678,ETH,20260704_184340
2027-03-26 00:00:00+00:00,264.2196715451852,0.3,0.5642,ETH,20260704_184340
2027-03-26 00:00:00+00:00,264.2196715451852,0.5,0.5679992839476076,ETH,20260704_184340
2027-03-26 00:00:00+00:00,264.2196715451852,0.7,0.5850817858700639,ETH,20260704_184340
2027-03-26 00:00:00+00:00,264.2196715451852,0.8,0.6054205827600253,ETH,20260704_184340
2027-03-26 00:00:00+00:00,264.2196715451852,0.9,0.6567811648625272,ETH,20260704_184340
2027-06-25 00:00:00+00:00,355.2196715451852,0.1,0.5847660521546364,ETH,20260704_184340
2027-06-25 00:00:00+00:00,355.2196715451852,0.2,0.5759813012914947,ETH,20260704_184340
2027-06-25 00:00:00+00:00,355.2196715451852,0.3,0.5739,ETH,20260704_184340
2027-06-25 00:00:00+00:00,355.2196715451852,0.5,0.5775745574675676,ETH,20260704_184340
2027-06-25 00:00:00+00:00,355.2196715451852,0.7,0.5962594156878285,ETH,20260704_184340
2027-06-25 00:00:00+00:00,355.2196715451852,0.8,0.6143491021812012,ETH,20260704_184340
2027-06-25 00:00:00+00:00,355.2196715451852,0.9,0.6617251913889601,ETH,20260704_184340
