expiry,actual_tenor,target_delta,iv,currency,snapshot_timestamp_utc
2026-07-08 00:00:00+00:00,0.3221508668287037,0.1,0.35042363097430734,BTC,20260707_161606
2026-07-08 00:00:00+00:00,0.3221508668287037,0.2,0.3466873741186552,BTC,20260707_161606
2026-07-08 00:00:00+00:00,0.3221508668287037,0.3,0.3434923422358313,BTC,20260707_161606
2026-07-08 00:00:00+00:00,0.3221508668287037,0.5,0.3478110260741476,BTC,20260707_161606
2026-07-08 00:00:00+00:00,0.3221508668287037,0.7,0.3553672614600408,BTC,20260707_161606
2026-07-08 00:00:00+00:00,0.3221508668287037,0.8,0.3602901537521779,BTC,20260707_161606
2026-07-08 00:00:00+00:00,0.3221508668287037,0.9,0.3726538963784617,BTC,20260707_161606
2026-07-09 00:00:00+00:00,1.3221508668287036,0.1,0.35887920457219724,BTC,20260707_161606
2026-07-09 00:00:00+00:00,1.3221508668287036,0.2,0.3553005582104328,BTC,20260707_161606
2026-07-09 00:00:00+00:00,1.3221508668287036,0.3,0.3566633078152379,BTC,20260707_161606
2026-07-09 00:00:00+00:00,1.3221508668287036,0.5,0.3651118277554374,BTC,20260707_161606
2026-07-09 00:00:00+00:00,1.3221508668287036,0.7,0.38294874369734383,BTC,20260707_161606
2026-07-09 00:00:00+00:00,1.3221508668287036,0.8,0.396333780678553,BTC,20260707_161606
2026-07-09 00:00:00+00:00,1.3221508668287036,0.9,0.4195676223788859,BTC,20260707_161606
2026-07-10 00:00:00+00:00,2.3221508668287036,0.1,0.364558694383619,BTC,20260707_161606
2026-07-10 00:00:00+00:00,2.3221508668287036,0.2,0.357188362168896,BTC,20260707_161606
2026-07-10 00:00:00+00:00,2.3221508668287036,0.3,0.35791890843383867,BTC,20260707_161606
2026-07-10 00:00:00+00:00,2.3221508668287036,0.5,0.3692668322262669,BTC,20260707_161606
2026-07-10 00:00:00+00:00,2.3221508668287036,0.7,0.39294054113785276,BTC,20260707_161606
2026-07-10 00:00:00+00:00,2.3221508668287036,0.8,0.4100549587386705,BTC,20260707_161606
2026-07-10 00:00:00+00:00,2.3221508668287036,0.9,0.44153142278464946,BTC,20260707_161606
2026-07-11 00:00:00+00:00,3.322150866828704,0.1,0.3482914462026584,BTC,20260707_161606
2026-07-11 00:00:00+00:00,3.322150866828704,0.2,0.34801148779275404,BTC,20260707_161606
2026-07-11 00:00:00+00:00,3.322150866828704,0.3,0.3501428424209717,BTC,20260707_161606
2026-07-11 00:00:00+00:00,3.322150866828704,0.5,0.36422897441708374,BTC,20260707_161606
2026-07-11 00:00:00+00:00,3.322150866828704,0.7,0.3906588667520618,BTC,20260707_161606
2026-07-11 00:00:00+00:00,3.322150866828704,0.8,0.4093088918888064,BTC,20260707_161606
2026-07-11 00:00:00+00:00,3.322150866828704,0.9,0.4441658916786907,BTC,20260707_161606
2026-07-17 00:00:00+00:00,9.322150866828704,0.1,0.33343714257950346,BTC,20260707_161606
2026-07-17 00:00:00+00:00,9.322150866828704,0.2,0.33222589990006113,BTC,20260707_161606
2026-07-17 00:00:00+00:00,9.322150866828704,0.3,0.3381622406766847,BTC,20260707_161606
2026-07-17 00:00:00+00:00,9.322150866828704,0.5,0.3540022967997393,BTC,20260707_161606
2026-07-17 00:00:00+00:00,9.322150866828704,0.7,0.38310893594646167,BTC,20260707_161606
2026-07-17 00:00:00+00:00,9.322150866828704,0.8,0.4070668139331709,BTC,20260707_161606
2026-07-17 00:00:00+00:00,9.322150866828704,0.9,0.45265807870085223,BTC,20260707_161606
2026-07-24 00:00:00+00:00,16.322150866828704,0.1,0.32767101826249906,BTC,20260707_161606
2026-07-24 00:00:00+00:00,16.322150866828704,0.2,0.32600782557003993,BTC,20260707_161606
2026-07-24 00:00:00+00:00,16.322150866828704,0.3,0.33105731616384926,BTC,20260707_161606
2026-07-24 00:00:00+00:00,16.322150866828704,0.5,0.3504858598258399,BTC,20260707_161606
2026-07-24 00:00:00+00:00,16.322150866828704,0.7,0.38099378306113985,BTC,20260707_161606
2026-07-24 00:00:00+00:00,16.322150866828704,0.8,0.4069988702713903,BTC,20260707_161606
2026-07-24 00:00:00+00:00,16.322150866828704,0.9,0.45251100276782213,BTC,20260707_161606
2026-07-31 00:00:00+00:00,23.322150866828704,0.1,0.3338909991776205,BTC,20260707_161606
2026-07-31 00:00:00+00:00,23.322150866828704,0.2,0.3331901392953546,BTC,20260707_161606
2026-07-31 00:00:00+00:00,23.322150866828704,0.3,0.33571921504798385,BTC,20260707_161606
2026-07-31 00:00:00+00:00,23.322150866828704,0.5,0.35513755174867007,BTC,20260707_161606
2026-07-31 00:00:00+00:00,23.322150866828704,0.7,0.3878522786664032,BTC,20260707_161606
2026-07-31 00:00:00+00:00,23.322150866828704,0.8,0.4133623825002063,BTC,20260707_161606
2026-07-31 00:00:00+00:00,23.322150866828704,0.9,0.4652398065801118,BTC,20260707_161606
2026-08-28 00:00:00+00:00,51.3221508668287,0.1,0.3484428278685152,BTC,20260707_161606
2026-08-28 00:00:00+00:00,51.3221508668287,0.2,0.34659999999999996,BTC,20260707_161606
2026-08-28 00:00:00+00:00,51.3221508668287,0.3,0.35048802637246934,BTC,20260707_161606
2026-08-28 00:00:00+00:00,51.3221508668287,0.5,0.3688953910627145,BTC,20260707_161606
2026-08-28 00:00:00+00:00,51.3221508668287,0.7,0.4005298758648387,BTC,20260707_161606
2026-08-28 00:00:00+00:00,51.3221508668287,0.8,0.42857409311265354,BTC,20260707_161606
2026-08-28 00:00:00+00:00,51.3221508668287,0.9,0.48647330174300357,BTC,20260707_161606
2026-09-25 00:00:00+00:00,79.3221508668287,0.1,0.3604094135776723,BTC,20260707_161606
2026-09-25 00:00:00+00:00,79.3221508668287,0.2,0.3593895326715909,BTC,20260707_161606
2026-09-25 00:00:00+00:00,79.3221508668287,0.3,0.3637348253090788,BTC,20260707_161606
2026-09-25 00:00:00+00:00,79.3221508668287,0.5,0.3833291747033136,BTC,20260707_161606
2026-09-25 00:00:00+00:00,79.3221508668287,0.7,0.41562966528865636,BTC,20260707_161606
2026-09-25 00:00:00+00:00,79.3221508668287,0.8,0.4440350330329732,BTC,20260707_161606
2026-09-25 00:00:00+00:00,79.3221508668287,0.9,0.5102401543120949,BTC,20260707_161606
2026-12-25 00:00:00+00:00,170.3221508668287,0.1,0.3998449196379921,BTC,20260707_161606
2026-12-25 00:00:00+00:00,170.3221508668287,0.2,0.39928770231439065,BTC,20260707_161606
2026-12-25 00:00:00+00:00,170.3221508668287,0.3,0.40222821602759096,BTC,20260707_161606
2026-12-25 00:00:00+00:00,170.3221508668287,0.5,0.41673675899776574,BTC,20260707_161606
2026-12-25 00:00:00+00:00,170.3221508668287,0.7,0.44810088177580654,BTC,20260707_161606
2026-12-25 00:00:00+00:00,170.3221508668287,0.8,0.4784601078346838,BTC,20260707_161606
2026-12-25 00:00:00+00:00,170.3221508668287,0.9,0.5516507117298215,BTC,20260707_161606
2027-03-26 00:00:00+00:00,261.32215086682874,0.1,0.4112439875238431,BTC,20260707_161606
2027-03-26 00:00:00+00:00,261.32215086682874,0.2,0.40990000000000004,BTC,20260707_161606
2027-03-26 00:00:00+00:00,261.32215086682874,0.3,0.41251936265562783,BTC,20260707_161606
2027-03-26 00:00:00+00:00,261.32215086682874,0.5,0.42746528186576366,BTC,20260707_161606
2027-03-26 00:00:00+00:00,261.32215086682874,0.7,0.45755751333342815,BTC,20260707_161606
2027-03-26 00:00:00+00:00,261.32215086682874,0.8,0.4870151319504628,BTC,20260707_161606
2027-03-26 00:00:00+00:00,261.32215086682874,0.9,0.5538902704381787,BTC,20260707_161606
2027-06-25 00:00:00+00:00,352.32215086682874,0.1,0.4174085828096533,BTC,20260707_161606
2027-06-25 00:00:00+00:00,352.32215086682874,0.2,0.4165,BTC,20260707_161606
2027-06-25 00:00:00+00:00,352.32215086682874,0.3,0.4197896433543491,BTC,20260707_161606
2027-06-25 00:00:00+00:00,352.32215086682874,0.5,0.4341326651493744,BTC,20260707_161606
2027-06-25 00:00:00+00:00,352.32215086682874,0.7,0.46463033033628254,BTC,20260707_161606
2027-06-25 00:00:00+00:00,352.32215086682874,0.8,0.49417909506672325,BTC,20260707_161606
2027-06-25 00:00:00+00:00,352.32215086682874,0.9,0.565182391167707,BTC,20260707_161606
